{'Animal': 'Monkey', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Bird', 'WarmBlooded': 'True', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'True', 'Class': 'Mammal', 'WarmBlooded': 'True', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'True', 'Class': 'Mammal', 'WarmBlooded': 'False', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'True', 'Class': 'Mammal', 'WarmBlooded': 'False', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'True', 'Class': 'Mammal', 'WarmBlooded': 'False', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'True', 'Class': 'Mammal', 'WarmBlooded': 'False', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'True', 'Class': 'Mammal', 'WarmBlooded': 'False', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'True', 'Class': 'Mammal', 'WarmBlooded': 'False', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'True', 'Class': 'Reptile', 'WarmBlooded': 'True', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'True', 'Class': 'Reptile', 'WarmBlooded': 'True', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'True', 'Class': 'Reptile', 'WarmBlooded': 'True', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'True', 'Class': 'Reptile', 'WarmBlooded': 'True', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'True', 'Class': 'Reptile', 'WarmBlooded': 'True', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'True', 'Class': 'Reptile', 'WarmBlooded': 'True', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'True', 'Class': 'Reptile', 'WarmBlooded': 'False', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'True', 'Class': 'Reptile', 'WarmBlooded': 'False', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'True', 'Class': 'Reptile', 'WarmBlooded': 'False', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'True', 'Class': 'Reptile', 'WarmBlooded': 'False', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'True', 'Class': 'Reptile', 'WarmBlooded': 'False', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'True', 'Class': 'Reptile', 'WarmBlooded': 'False', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'False', 'Class': 'Bird', 'WarmBlooded': 'True', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'False', 'Class': 'Bird', 'WarmBlooded': 'True', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'False', 'Class': 'Bird', 'WarmBlooded': 'True', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'False', 'Class': 'Bird', 'WarmBlooded': 'True', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'False', 'Class': 'Bird', 'WarmBlooded': 'True', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'False', 'Class': 'Bird', 'WarmBlooded': 'True', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'False', 'Class': 'Bird', 'WarmBlooded': 'False', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'False', 'Class': 'Bird', 'WarmBlooded': 'False', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'False', 'Class': 'Bird', 'WarmBlooded': 'False', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'False', 'Class': 'Bird', 'WarmBlooded': 'False', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'False', 'Class': 'Bird', 'WarmBlooded': 'False', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'False', 'Class': 'Bird', 'WarmBlooded': 'False', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'False', 'Class': 'Mammal', 'WarmBlooded': 'True', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'False', 'Class': 'Mammal', 'WarmBlooded': 'True', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'False', 'Class': 'Mammal', 'WarmBlooded': 'True', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'False', 'Class': 'Mammal', 'WarmBlooded': 'True', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'False', 'Class': 'Mammal', 'WarmBlooded': 'True', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'False', 'Class': 'Mammal', 'WarmBlooded': 'True', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'False', 'Class': 'Mammal', 'WarmBlooded': 'False', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'False', 'Class': 'Mammal', 'WarmBlooded': 'False', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'False', 'Class': 'Mammal', 'WarmBlooded': 'False', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'False', 'Class': 'Mammal', 'WarmBlooded': 'False', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'False', 'Class': 'Mammal', 'WarmBlooded': 'False', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'False', 'Class': 'Mammal', 'WarmBlooded': 'False', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'False', 'Class': 'Reptile', 'WarmBlooded': 'True', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'False', 'Class': 'Reptile', 'WarmBlooded': 'True', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'False', 'Class': 'Reptile', 'WarmBlooded': 'True', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'False', 'Class': 'Reptile', 'WarmBlooded': 'True', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'False', 'Class': 'Reptile', 'WarmBlooded': 'True', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'False', 'Class': 'Reptile', 'WarmBlooded': 'True', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'False', 'Class': 'Reptile', 'WarmBlooded': 'False', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'False', 'Class': 'Reptile', 'WarmBlooded': 'False', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'False', 'Class': 'Reptile', 'WarmBlooded': 'False', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'False', 'Class': 'Reptile', 'WarmBlooded': 'False', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'False', 'Class': 'Reptile', 'WarmBlooded': 'False', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Robin', 'Environment': 'Water', 'HasShell': 'False', 'Class': 'Reptile', 'WarmBlooded': 'False', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Bird', 'WarmBlooded': 'True', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Bird', 'WarmBlooded': 'True', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Bird', 'WarmBlooded': 'True', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Bird', 'WarmBlooded': 'True', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Bird', 'WarmBlooded': 'True', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Bird', 'WarmBlooded': 'True', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Bird', 'WarmBlooded': 'False', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Bird', 'WarmBlooded': 'False', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Bird', 'WarmBlooded': 'False', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Bird', 'WarmBlooded': 'False', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Bird', 'WarmBlooded': 'False', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Bird', 'WarmBlooded': 'False', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Mammal', 'WarmBlooded': 'True', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Mammal', 'WarmBlooded': 'True', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Mammal', 'WarmBlooded': 'True', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Mammal', 'WarmBlooded': 'True', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Mammal', 'WarmBlooded': 'True', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Mammal', 'WarmBlooded': 'True', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Mammal', 'WarmBlooded': 'False', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Mammal', 'WarmBlooded': 'False', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Mammal', 'WarmBlooded': 'False', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Mammal', 'WarmBlooded': 'False', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Mammal', 'WarmBlooded': 'False', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Mammal', 'WarmBlooded': 'False', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Reptile', 'WarmBlooded': 'True', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Reptile', 'WarmBlooded': 'True', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Reptile', 'WarmBlooded': 'True', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Reptile', 'WarmBlooded': 'True', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Reptile', 'WarmBlooded': 'True', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Reptile', 'WarmBlooded': 'True', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Reptile', 'WarmBlooded': 'False', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Reptile', 'WarmBlooded': 'False', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Reptile', 'WarmBlooded': 'False', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Reptile', 'WarmBlooded': 'False', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Reptile', 'WarmBlooded': 'False', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'True', 'Class': 'Reptile', 'WarmBlooded': 'False', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'False', 'Class': 'Bird', 'WarmBlooded': 'True', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'False', 'Class': 'Bird', 'WarmBlooded': 'True', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'False', 'Class': 'Bird', 'WarmBlooded': 'True', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'False', 'Class': 'Bird', 'WarmBlooded': 'True', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'False', 'Class': 'Bird', 'WarmBlooded': 'True', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'False', 'Class': 'Bird', 'WarmBlooded': 'True', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'False', 'Class': 'Bird', 'WarmBlooded': 'False', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'False', 'Class': 'Bird', 'WarmBlooded': 'False', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'False', 'Class': 'Bird', 'WarmBlooded': 'False', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'False', 'Class': 'Bird', 'WarmBlooded': 'False', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'False', 'Class': 'Bird', 'WarmBlooded': 'False', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'False', 'Class': 'Bird', 'WarmBlooded': 'False', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'False', 'Class': 'Mammal', 'WarmBlooded': 'True', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'False', 'Class': 'Mammal', 'WarmBlooded': 'True', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'False', 'Class': 'Mammal', 'WarmBlooded': 'True', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'False', 'Class': 'Mammal', 'WarmBlooded': 'True', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'False', 'Class': 'Mammal', 'WarmBlooded': 'True', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'False', 'Class': 'Mammal', 'WarmBlooded': 'True', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'False', 'Class': 'Mammal', 'WarmBlooded': 'False', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'False', 'Class': 'Mammal', 'WarmBlooded': 'False', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'False', 'Class': 'Mammal', 'WarmBlooded': 'False', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'False', 'Class': 'Mammal', 'WarmBlooded': 'False', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'False', 'Class': 'Mammal', 'WarmBlooded': 'False', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'False', 'Class': 'Mammal', 'WarmBlooded': 'False', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'False', 'Class': 'Reptile', 'WarmBlooded': 'True', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'False', 'Class': 'Reptile', 'WarmBlooded': 'True', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'False', 'Class': 'Reptile', 'WarmBlooded': 'True', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'False', 'Class': 'Reptile', 'WarmBlooded': 'True', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'False', 'Class': 'Reptile', 'WarmBlooded': 'True', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'False', 'Class': 'Reptile', 'WarmBlooded': 'True', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'False', 'Class': 'Reptile', 'WarmBlooded': 'False', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'False', 'Class': 'Reptile', 'WarmBlooded': 'False', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'False', 'Class': 'Reptile', 'WarmBlooded': 'False', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'False', 'Class': 'Reptile', 'WarmBlooded': 'False', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'False', 'Class': 'Reptile', 'WarmBlooded': 'False', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Air', 'HasShell': 'False', 'Class': 'Reptile', 'WarmBlooded': 'False', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Land', 'HasShell': 'True', 'Class': 'Bird', 'WarmBlooded': 'True', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Land', 'HasShell': 'True', 'Class': 'Bird', 'WarmBlooded': 'True', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Land', 'HasShell': 'True', 'Class': 'Bird', 'WarmBlooded': 'True', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Land', 'HasShell': 'True', 'Class': 'Bird', 'WarmBlooded': 'True', 'BodyCovering': 'Feathers', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Land', 'HasShell': 'True', 'Class': 'Bird', 'WarmBlooded': 'True', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Land', 'HasShell': 'True', 'Class': 'Bird', 'WarmBlooded': 'True', 'BodyCovering': 'Scales', 'BearsYoungAs': 'Eggs'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Land', 'HasShell': 'True', 'Class': 'Bird', 'WarmBlooded': 'False', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Live'} Probability: 0.0
{'Animal': 'Turtle', 'Environment': 'Land', 'HasShell': 'True', 'Class': 'Bird', 'WarmBlooded': 'False', 'BodyCovering': 'Fur', 'BearsYoungAs': 'Eggs'} Probability: 0.0
